x,y,v_target
42.50146083692895,31.500306053282806,5.0
42.66206913220307,31.11658534597487,5.0
42.827906496366296,30.728234636615245,5.0
43.00089706904985,30.33923358555295,5.0
43.182455040152995,29.954728211068314,5.0
43.372674203788634,29.58134493429324,5.0
43.569838455404124,29.22635829856278,5.0
43.76981175983215,28.897290541843454,5.0
43.968336685149765,28.5978947846296,5.0
44.15983069251748,28.33125423502617,5.0
44.34018292410934,28.096969347189496,5.0
44.50863922350146,27.89063594524163,5.0
44.66917239590006,27.703724638924733,5.0
44.82926263794728,27.52584953306198,5.0
45.000779549079546,27.344323522780073,5.0
45.19749471634931,27.147851154423837,5.0
45.4343108996211,26.92882525514908,5.0
45.72473155292587,26.687572766691225,5.0
46.0722073509781,26.438509974048884,5.0
46.46897472726503,26.203589070828905,5.0
46.899778230468556,26.001959962243234,5.0
47.344062464525216,25.84498008675646,5.0
47.78352840227863,25.734078826281223,5.0
48.21219162809722,25.66363385379546,5.0
48.63918080514674,25.62775497052938,5.0
49.0770542079769,25.625745562775364,5.0
49.5300596035006,25.661633105888306,5.0
49.9908208334099,25.739672610961648,5.0
50.45131505104671,25.862149485493237,5.0
50.90603029034405,26.03041138495484,5.0
51.3459342951628,26.246903721854068,5.0
51.761433174664006,26.51665859279125,5.0
52.142127469953714,26.84381493382512,5.0
52.474666948091595,27.22915257005193,5.0
52.74406335381015,27.667597508207642,5.0
52.93746737451101,28.14793303725688,5.0
53.04744051430248,28.65421547961732,5.0
53.07367963340842,29.169516257590782,5.0
53.02202822692141,29.67927949573388,5.0
52.901989303459864,30.173444196252657,5.0
52.72508965545919,30.644730511099038,5.0
52.50404037069563,31.088360169558452,5.0
52.25231683996706,31.500814563667955,5.0
51.982098298638796,31.881417367544163,5.0
51.699923394634645,32.23448416221235,5.0
51.40805650908346,32.565145677706425,5.0
51.10855261438336,32.876678362306436,5.0
50.80380025423334,33.17101774990031,5.0
50.4961794265478,33.44958855641228,5.0
50.18694359458997,33.71436650335199,5.0
49.87628121816719,33.96766984148491,5.0
49.56168966038618,34.21331155224659,5.0
49.24008936241608,34.45478004728466,5.0
48.910781690319595,34.69331762492131,5.0
48.575251158222386,34.92853436378398,5.0
48.2356142312746,35.15974795051674,5.0
47.893276149241586,35.386880540910795,5.0
47.5488091652404,35.610433085939476,5.0
47.2022826642503,35.8311924556095,5.0
46.854094059893804,36.04969392014343,5.0
46.50473983909533,36.26639619548456,5.0
46.15482303500729,36.48168290169363,5.0
45.8048223332908,36.69601580907893,5.0
45.455028936780074,36.90997919963807,5.0
45.105902614562744,37.124055099269015,5.0
44.75778838271291,37.338805676645755,5.0
44.41087606002107,37.55491057594799,5.0
44.0657960792924,37.77279916859997,5.0
43.72419526784812,37.99224663534166,5.0
43.38811046517663,38.21270223484941,5.0
43.0589537601905,38.43392399789989,5.0
42.735904698820036,38.65715591784432,5.0
42.41463766158032,38.88636553228653,5.0
42.09105999381764,39.12606769861743,5.0
41.76688792339692,39.37712486159554,5.0
41.445685982934755,39.63903479390135,5.0
41.12655628805177,39.91513985918658,5.0
40.806767840691776,40.21171151048439,5.0
40.48642102640708,40.53465336724204,5.0
40.17029526665616,40.88821163568078,5.0
39.870965996958326,41.276639549933705,5.0
39.605154235542386,41.70097006929956,5.0
39.390495476463336,42.15788315125823,5.0
39.24226884619871,42.64036293165051,5.0
39.172019745406224,43.13967442467245,5.0
39.18776971645224,43.642160978291656,5.0
39.29152869396436,44.13109879352901,5.0
39.478115089327716,44.58984667870288,5.0
39.7368583418228,45.00612071903747,5.0
40.054931915013,45.37332377598045,5.0
40.420328454637136,45.689999485747705,5.0
40.82158706972101,45.95732260993321,5.0
41.24757163993469,46.17874119014904,5.0
41.6880815978398,46.35996822757332,5.0
42.13281347248091,46.5079631060967,5.0
42.56957227654166,46.62992988697192,5.0
42.98849021093707,46.73339566748191,5.0
43.38683118131738,46.82561985523972,5.0
43.77012708842859,46.91215563944238,5.0
44.14677548339646,46.99560781204952,5.0
44.525666196146894,47.07834959121519,5.0
44.912667381799835,47.16189396891806,5.0
45.305764980311935,47.24599177081344,5.0
45.699137076512685,47.329612187076954,5.0
46.09142027133914,47.41270143608851,5.0
46.48363957331746,47.4956772034936,5.0
46.875834874320105,47.578726246097034,5.0
47.26787394308021,47.66197206239783,5.0
47.65972977506756,47.74554438121418,5.0
48.052072621404406,47.82969860423928,5.0
48.445309381340735,47.91461929153795,5.0
48.83895716686829,48.00028215892626,5.0
49.23212656181513,48.0865668372191,5.0
49.624407335682335,48.17344592260395,5.0
50.01629405052944,48.26108781073371,5.0
50.40824133004576,48.349640851008026,5.0
50.799479745731915,48.43897236925564,5.0
51.189943552847474,48.52910498738177,5.0
51.57976874166327,48.62009620158198,5.0
51.9693300172935,48.71205697239067,5.0
52.35941491989002,48.805185278356845,5.0
52.749644746727775,48.899393223869616,5.0
